analysis_id	field	value	method	evidence	notes
ukb-b-3044	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1193;n_controls=461740	
ukb-b-3044	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3055	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3055	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3073	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2536;n_controls=460474	
ukb-b-3073	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3083	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4735;n_controls=458198	
ukb-b-3083	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-309	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1515;n_controls=63434	
ukb-b-309	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3095	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1960;n_controls=461050	
ukb-b-3095	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-311	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-311	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3114	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1361;n_controls=461649	
ukb-b-3114	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3115	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1411;n_controls=461599	
ukb-b-3115	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3132	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4337;n_controls=458596	
ukb-b-3132	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3135	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1123;n_controls=461887	
ukb-b-3135	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3143	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3143	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3145	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1185;n_controls=461825	
ukb-b-3145	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3169	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3169	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3188	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3188	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-319	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=13693;n_controls=51256	
ukb-b-319	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3193	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3193	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3196	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=22350;n_controls=9842	
ukb-b-3196	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3211	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=17350;n_controls=445660	
ukb-b-3211	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3217	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2264;n_controls=460746	
ukb-b-3217	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3229	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1108;n_controls=461902	
ukb-b-3229	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-323	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=19255;n_controls=380538	
ukb-b-323	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3241	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1929;n_controls=459177	
ukb-b-3241	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3255	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1508;n_controls=442481	
ukb-b-3255	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3258	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3258	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3273	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4050;n_controls=440677	
ukb-b-3273	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3278	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3278	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-328	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=6300;n_controls=456710	
ukb-b-328	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3291	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3291	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3304	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3304	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3337	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2316;n_controls=460617	
ukb-b-3337	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3355	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2066;n_controls=460944	
ukb-b-3355	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3357	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3357	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-337	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-337	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3370	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4436;n_controls=458497	
ukb-b-3370	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3376	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3376	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-338	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10605;n_controls=2922	
ukb-b-338	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3380	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2208;n_controls=460725	
ukb-b-3380	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3381	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4849;n_controls=60100	
ukb-b-3381	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3383	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3383	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3386	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3386	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3388	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=7473;n_controls=455460	
ukb-b-3388	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3389	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1343;n_controls=459767	
ukb-b-3389	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3402	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1763;n_controls=461247	
ukb-b-3402	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3412	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2093;n_controls=460917	
ukb-b-3412	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3422	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5683;n_controls=457250	
ukb-b-3422	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3433	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3433	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3444	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1558;n_controls=442497	
ukb-b-3444	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3454	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=11848;n_controls=451162	
ukb-b-3454	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3460	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3460	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3467	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3428;n_controls=459505	
ukb-b-3467	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3469	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2321;n_controls=460689	
ukb-b-3469	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3475	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4336;n_controls=458674	
ukb-b-3475	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3498	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1667;n_controls=461266	
ukb-b-3498	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3499	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3499	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3502	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3502	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3503	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=15731;n_controls=447202	
ukb-b-3503	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-352	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-352	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3530	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1024;n_controls=63925	
ukb-b-3530	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-354	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4440;n_controls=458570	
ukb-b-354	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3540	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3329;n_controls=459681	
ukb-b-3540	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3542	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3542	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3549	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3549	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3560	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=8626;n_controls=454384	
ukb-b-3560	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3563	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=10049;n_controls=450302	
ukb-b-3563	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3586	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1633;n_controls=461300	
ukb-b-3586	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3596	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1472;n_controls=461538	
ukb-b-3596	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3599	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=12408;n_controls=448638	
ukb-b-3599	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3646	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3646	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3650	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4696;n_controls=60253	
ukb-b-3650	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3656	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3656	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3663	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2652;n_controls=441602	
ukb-b-3663	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3665	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=17548;n_controls=11385	
ukb-b-3665	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3666	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3666	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3672	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=14326;n_controls=448684	
ukb-b-3672	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3683	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1038;n_controls=461972	
ukb-b-3683	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3686	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3720;n_controls=459290	
ukb-b-3686	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3693	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1097;n_controls=461836	
ukb-b-3693	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3698	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1263;n_controls=461747	
ukb-b-3698	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3700	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=46411;n_controls=416522	
ukb-b-3700	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3703	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2545;n_controls=460388	
ukb-b-3703	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3709	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3709	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3713	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3713	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3725	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2735;n_controls=460275	
ukb-b-3725	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-373	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2225;n_controls=460785	
ukb-b-373	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-374	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2511;n_controls=457089	
ukb-b-374	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3751	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3751	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3752	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3212;n_controls=459798	
ukb-b-3752	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3759	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=60451;n_controls=386610	
ukb-b-3759	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3768	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3768	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3770	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3256;n_controls=459754	
ukb-b-3770	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3778	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2757;n_controls=460253	
ukb-b-3778	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-378	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-378	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3793	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3793	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3798	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2988;n_controls=457352	
ukb-b-3798	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-38	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3618;n_controls=459392	
ukb-b-38	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3802	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1408;n_controls=461602	
ukb-b-3802	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3822	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3822	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3823	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2340;n_controls=460670	
ukb-b-3823	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3825	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3825	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3828	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2337;n_controls=62612	
ukb-b-3828	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3831	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3831	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3841	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3841	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3852	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3852	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3855	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=432343;n_controls=27011	
ukb-b-3855	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3859	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1438;n_controls=461495	
ukb-b-3859	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3875	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=23023;n_controls=41926	
ukb-b-3875	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3881	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3881	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3897	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=4011;n_controls=458999	
ukb-b-3897	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-39	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-39	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-391	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3685;n_controls=459325	
ukb-b-391	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3923	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1194;n_controls=461816	
ukb-b-3923	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-394	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1031;n_controls=244333	
ukb-b-394	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3951	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1091;n_controls=461842	
ukb-b-3951	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3957	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3957	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3965	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=8289;n_controls=454721	
ukb-b-3965	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3969	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=5046;n_controls=439280	
ukb-b-3969	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3975	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-3975	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3982	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2456;n_controls=460554	
ukb-b-3982	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3983	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1195;n_controls=461815	
ukb-b-3983	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-3991	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=2727;n_controls=460206	
ukb-b-3991	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4000	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=138494;n_controls=322875	
ukb-b-4000	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4001	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1052;n_controls=461881	
ukb-b-4001	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4007	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4007	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4013	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1413;n_controls=461597	
ukb-b-4013	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4024	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=60880;n_controls=364097	
ukb-b-4024	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4043	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4043	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4051	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4051	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4058	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4058	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4062	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4062	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4063	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4063	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4068	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4068	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4070	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4070	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4075	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4075	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4077	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=101824;n_controls=359545	
ukb-b-4077	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4078	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4078	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4080	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4080	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4081	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1052;n_controls=461958	
ukb-b-4081	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4088	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4088	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4094	sample_size_kind	total	opengwas_api_gwasinfo	n_cases=;n_controls=	
ukb-b-4094	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4104	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1504;n_controls=461429	
ukb-b-4104	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4106	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=15422;n_controls=42522	
ukb-b-4106	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4122	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=1555;n_controls=461378	
ukb-b-4122	stored_effect_scale	sd	opengwas_api_gwasinfo		
ukb-b-4141	sample_size_kind	case_control	opengwas_api_gwasinfo	n_cases=3824;n_controls=459186	
ukb-b-4141	stored_effect_scale	sd	opengwas_api_gwasinfo		
